,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,SUPERVISING_OFFICER_RANK,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,age_bin
7717,September,Monday,Based on Self Initiated,POM,SGT,Y,Transit,5,GRAND LARCENY,5,Y,N,Y,GRAND LARCENY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.4,100.0,THN,BRO,BLK,100,C,PBQS,QUEENS,over_30
7718,September,Monday,Based on C/W on Scene,POF,SGT,Y,PSB,1,ASSAULT,10,Y,N,Y,ASSAULT,N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),MALE,ASIAN / PACIFIC ISLANDER,6.0,170.0,MED,BRO,BLK,109,A,PBQN,QUEENS,over_30
7719,September,Monday,Based on Self Initiated,POM,SGT,Y,Housing,1,CPW,1,Y,N,Y,CPW,N,N,(null),S,V,Y,Y,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,MALE,BLACK,6.2,165.0,THN,BRO,BLK,114,D,PBQN,QUEENS,0_17
7720,September,Monday,Based on Radio Run,POM,SGT,N,PSB,2,PETIT LARCENY,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.6,170.0,MED,BRO,BLK,114,C,PBQN,QUEENS,18_30
7721,September,Monday,Based on Radio Run,POM,SGT,N,(null),1,BURGLARY,15,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,175.0,THN,BRO,BLK,114,B,PBQN,QUEENS,18_30
7722,September,Monday,Based on Radio Run,POM,SGT,N,(null),1,BURGLARY,15,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.9,170.0,THN,BRO,BLK,114,B,PBQN,QUEENS,18_30
7723,September,Monday,Based on Radio Run,POM,SGT,N,(null),1,BURGLARY,15,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,155.0,THN,BRO,BLK,114,B,PBQN,QUEENS,18_30
7724,September,Monday,Based on Radio Run,POM,SGT,N,PSB,1,ASSAULT,7,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,130.0,THN,BRO,BLK,115,D,PBQN,QUEENS,18_30
7725,September,Monday,Based on Radio Run,POM,SGT,N,PSB,1,ASSAULT,7,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,180.0,MED,BRO,BLK,115,D,PBQN,QUEENS,18_30
7726,September,Monday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,28,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.1,150.0,THN,BRO,BLK,115,C,PBQN,QUEENS,0_17
7727,September,Monday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,28,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.7,150.0,THN,BRO,BLK,115,C,PBQN,QUEENS,18_30
7728,September,Monday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,28,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.4,200.0,HEA,BLK,BLK,115,C,PBQN,QUEENS,18_30
7729,September,Monday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,28,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.6,200.0,MED,BLK,BLK,115,C,PBQN,QUEENS,18_30
7730,September,Monday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,28,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.4,160.0,THN,BLK,BLK,115,C,PBQN,QUEENS,18_30
7731,September,Monday,Based on Radio Run,POM,SGT,Y,PSB,1,ROBBERY,9,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,170.0,MED,BRO,BLN,121,C,PBSI,STATEN ISLAND,18_30
7732,September,Tuesday,Based on Self Initiated,POM,LT,Y,(null),2,MURDER,5,Y,N,Y,MURDER,N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,190.0,MED,BRO,BLD,13,B,PBMS,MANHATTAN,over_30
7735,September,Tuesday,Based on C/W on Scene,POF,SGT,Y,PSB,1,BURGLARY,2,Y,N,Y,BURGLARY,N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,6.1,170.0,THN,BRO,BLK,19,N,PBMN,MANHATTAN,over_30
7736,September,Tuesday,Based on Radio Run,POM,SGT,Y,(null),1,PETIT LARCENY,10,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,6.1,230.0,HEA,ZZZ,BLD,24,B,PBMN,MANHATTAN,over_30
7737,September,Tuesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,ASSAULT,8,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,Y,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,175.0,MED,BRO,BLD,25,B,PBMN,MANHATTAN,over_30
7738,September,Tuesday,Based on Self Initiated,POM,SGT,Y,(null),1,BURGLARY,30,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),Y,Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.1,175.0,THN,BRO,BLK,28,A,PBMN,MANHATTAN,over_30
7739,September,Tuesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CPW,3,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.2,200.0,HEA,BRO,BLK,32,D,PBMN,MANHATTAN,18_30
7740,September,Tuesday,Based on Radio Run,POF,SGT,Y,PSB,1,ROBBERY,5,Y,N,Y,ROBBERY,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,6.1,150.0,THN,BRO,BLK,42,A,PBBX,BRONX,over_30
7741,September,Tuesday,Based on Self Initiated,POM,SGT,Y,PSB,1,ROBBERY,2,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.6,140.0,THN,BRO,BLK,43,C,PBBX,BRONX,over_30
7742,September,Tuesday,Based on Self Initiated,POM,SGT,N,Housing,5,CRIMINAL TRESPASS,50,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.6,120.0,THN,BRO,BLD,43,D,PBBX,BRONX,over_30
7743,September,Tuesday,Based on Self Initiated,POM,SGT,Y,PSB,1,CPW,4,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.9,170.0,MED,BRO,BLK,43,A,PBBX,BRONX,18_30
7744,September,Tuesday,Based on Self Initiated,POM,SGT,Y,PSB,1,AUTO STRIPPIG,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,150.0,THN,BRO,BRO,46,D,PBBX,BRONX,over_30
7745,September,Tuesday,Based on C/W on Scene,POM,SGT,Y,(null),10,ROBBERY,13,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.8,175.0,U,BRO,ZZZ,46,C,PBBX,BRONX,over_30
7746,September,Tuesday,Based on Radio Run,SGT,LT,Y,PSB,1,PETIT LARCENY,14,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.7,150.0,THN,BRO,BLK,62,B,PBBS,BROOKLYN,0_17
7747,September,Tuesday,Based on Radio Run,POM,SGT,Y,PSB,1,BURGLARY,33,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,ASIAN / PACIFIC ISLANDER,5.6,180.0,THN,BLK,BLK,62,D,PBBS,BROOKLYN,over_30
7748,September,Tuesday,Based on Radio Run,POM,SGT,Y,(null),1,BURGLARY,33,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),Y,Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.6,190.0,HEA,BLK,BLK,62,D,PBBS,BROOKLYN,over_30
7749,September,Tuesday,Based on Radio Run,POM,SGT,Y,(null),1,BURGLARY,33,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.1,180.0,U,BLK,BLD,62,D,PBBS,BROOKLYN,over_30
7750,September,Tuesday,Based on Self Initiated,POM,SGT,Y,PSB,1,ASSAULT,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.6,230.0,HEA,BRO,BLK,66,D,PBBS,BROOKLYN,over_30
7751,September,Tuesday,Based on Radio Run,POM,SGT,Y,PSB,1,CPW,5,Y,N,Y,CPW,N,Y,(null),(null),(null),Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),MALE,ASIAN / PACIFIC ISLANDER,5.8,120.0,THN,GRY,BRO,69,A,PBBS,BROOKLYN,over_30
7752,September,Tuesday,Based on Radio Run,POM,SGT,N,PSB,1,ROBBERY,5,Y,N,Y,ROBBERY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.8,150.0,THN,BRO,BLD,83,D,PBBN,BROOKLYN,18_30
7753,September,Tuesday,Based on Radio Run,POM,SGT,N,PSB,1,ASSAULT,10,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.1,180.0,MED,BRO,BRO,90,C,PBBN,BROOKLYN,over_30
7754,September,Tuesday,Based on Radio Run,POM,SGT,Y,(null),2,UNAUTHORIZED USE OF A VEHICLE,3,Y,N,Y,UNAUTHORIZED USE OF A VEHICLE,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.8,190.0,MED,BRO,BLK,107,D,PBQS,QUEENS,18_30
7755,September,Tuesday,Based on C/W on Scene,POF,SGT,Y,PSB,1,ROBBERY,12,Y,N,Y,ROBBERY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,170.0,THN,BRO,BLD,108,C,PBQN,QUEENS,over_30
7756,September,Tuesday,Based on Radio Run,POM,LT,Y,PSB,0,BURGLARY,1,Y,Y,N,(null),N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),MALE,BLACK,6.1,250.0,MED,BRO,BLK,111,C,PBQN,QUEENS,over_30
7757,September,Tuesday,Based on Radio Run,POM,LT,Y,PSB,0,BURGLARY,1,Y,Y,N,(null),N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),MALE,BLACK,6.2,225.0,HEA,BRO,BLK,111,C,PBQN,QUEENS,18_30
7758,September,Tuesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,CRIMINAL MISCHIEF,12,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),MALE,BLACK HISPANIC,5.0,160.0,MED,BLK,BLK,120,A,PBSI,STATEN ISLAND,over_30
7759,September,Tuesday,Based on Radio Run,POM,SGT,Y,PSB,10,BURGLARY,15,Y,Y,N,(null),N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.1,180.0,MED,HAZ,BLK,123,C,PBSI,STATEN ISLAND,18_30
7760,September,Tuesday,Based on Radio Run,POM,SGT,Y,PSB,10,BURGLARY,15,Y,Y,N,(null),N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,6.5,200.0,THN,BRO,BLD,123,C,PBSI,STATEN ISLAND,over_30
7761,September,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,PETIT LARCENY,3,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,WHITE,5.11,220.0,MED,BRO,BRO,1,B,PBMS,MANHATTAN,over_30
7762,September,Wednesday,Based on Self Initiated,POM,LT,Y,PSB,1,GRAND LARCENY AUTO,15,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.1,240.0,HEA,BRO,GRY,9,B,PBMS,MANHATTAN,over_30
7763,September,Wednesday,Based on Radio Run,POF,LT,Y,PSB,1,CRIMINAL MISCHIEF,15,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.8,120.0,U,BRO,BLK,13,D,PBMS,MANHATTAN,unknown
7764,September,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,PETIT LARCENY,12,Y,N,Y,PETIT LARCENY,N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.8,190.0,HEA,BRO,BLD,19,J,PBMN,MANHATTAN,over_30
7765,September,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,PETIT LARCENY,4,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.11,200.0,MED,BRO,BLK,19,J,PBMN,MANHATTAN,over_30
7766,September,Wednesday,Based on Radio Run,POF,SGT,Y,(null),1,RAPE,5,Y,N,N,(null),N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK HISPANIC,5.6,150.0,THN,BRO,BLK,34,A,PBMN,MANHATTAN,18_30
7767,September,Wednesday,Based on Radio Run,POM,SGT,Y,Housing,1,PETIT LARCENY,8,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.7,170.0,THN,BRO,BLK,40,B,PBBX,BRONX,over_30
7768,September,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,0,ASSAULT,7,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.7,180.0,MED,BRO,BLK,43,E,PBBX,BRONX,over_30
7769,September,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CPW,11,Y,N,Y,CPW,N,Y,(null),(null),(null),N,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,6.0,240.0,HEA,GRN,BLD,43,D,PBBX,BRONX,over_30
7770,September,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,2,OTHER,10,Y,N,N,(null),N,N,I,S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,6.0,215.0,MED,BRO,BLK,43,A,PBBX,BRONX,18_30
7771,September,Wednesday,Based on Self Initiated,POM,LT,Y,(null),1,CPW,5,Y,N,N,(null),N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),MALE,BLACK,6.3,170.0,THN,BRO,BLK,46,A,PBBX,BRONX,18_30
7772,September,Wednesday,Based on Self Initiated,SGT,SGT,Y,PSB,5,RAPE,20,Y,N,N,(null),N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.8,190.0,THN,BRO,BLK,47,C,PBBX,BRONX,18_30
7773,September,Wednesday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,1,Y,N,Y,CPW,N,N,(null),(null),V,Y,Y,Y,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK HISPANIC,5.7,195.0,HEA,BRO,BLK,48,C,PBBX,BRONX,over_30
7774,September,Wednesday,Based on Radio Run,POM,SGT,Y,Housing,1,CPW,3,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),Y,Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.2,125.0,THN,BRO,BLK,73,D,PBBN,BROOKLYN,18_30
7775,September,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,CPW,1,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,6.0,185.0,THN,BRO,BLK,75,C,PBBN,BROOKLYN,18_30
7776,September,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CPW,2,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.7,160.0,THN,BRO,BRO,75,C,PBBN,BROOKLYN,18_30
7777,September,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CPW,2,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,6.0,190.0,MED,BRO,BLK,75,C,PBBN,BROOKLYN,18_30
